項番,番号,都道府県,遺跡名,所在地,サンプル採取地点等,試料の種類,試料コード1,試料コード2,時代,時代詳細,時代コード,試料番号,測定方法,C14年代,C14年代±,暦年較正用C14年代,暦年較正用C14年代±,δ13C（AMS）,δ13C（AMS）±,δ13C（IRMS）,分析者（著者）,分析機関,刊行年,報告タイトル,ページ,備考,報告書名,発行者
474,31715,45：宮崎県,木戸平第2遺跡,児湯郡都農町大字川北字木戸平11074番地他,試料№12　SA1　床面,炭化材(ツブラジイ),T,f,弥生時代後期後半?終末期(古墳時代初頭),----,CD,PED-18731,AMS法,1945,20,1945,20,-27.82,0.16,----,古環境研究所,古環境研究所,2012,放射性炭素年代測定,58･61?62,----,宮崎県埋蔵文化財センター発掘調査報告書　第215集　木戸平第2遺跡　東九州自動車道(日向?都農間)建設に伴う埋蔵文化財発掘調査報告書7　,宮崎県埋蔵文化財センター
475,31713,45：宮崎県,木戸平第2遺跡,児湯郡都農町大字川北字木戸平11074番地他,試料№7　SA3　焼土,炭化物,T,h,弥生時代後期後半?終末期(古墳時代初頭),----,CD,PED-18729,AMS法,3285,20,3286,22,-29.18,0.16,----,古環境研究所,古環境研究所,2012,放射性炭素年代測定,58･61?62,----,宮崎県埋蔵文化財センター発掘調査報告書　第215集　木戸平第2遺跡　東九州自動車道(日向?都農間)建設に伴う埋蔵文化財発掘調査報告書7　,宮崎県埋蔵文化財センター
476,31716,45：宮崎県,木戸平第2遺跡,児湯郡都農町大字川北字木戸平11074番地他,試料№16　SA3　床面　,炭化材(スダジイ),T,f,弥生時代後期後半?終末期(古墳時代初頭),----,CD,PED-18732,AMS法,1865,25,1866,23,-28.37,0.28,----,古環境研究所,古環境研究所,2012,放射性炭素年代測定,58･61?62,----,宮崎県埋蔵文化財センター発掘調査報告書　第215集　木戸平第2遺跡　東九州自動車道(日向?都農間)建設に伴う埋蔵文化財発掘調査報告書7　,宮崎県埋蔵文化財センター
477,31717,45：宮崎県,木戸平第2遺跡,児湯郡都農町大字川北字木戸平11074番地他,試料№21　SA4　床面,炭化材(イヌガヤ),T,f,弥生時代後期後半?終末期(古墳時代初頭),----,CD,PED-18733,AMS法,1855,20,1855,22,-28.17,0.19,----,古環境研究所,古環境研究所,2012,放射性炭素年代測定,58･61?62,----,宮崎県埋蔵文化財センター発掘調査報告書　第215集　木戸平第2遺跡　東九州自動車道(日向?都農間)建設に伴う埋蔵文化財発掘調査報告書7　,宮崎県埋蔵文化財センター
478,31712,45：宮崎県,木戸平第2遺跡,児湯郡都農町大字川北字木戸平11074番地他,試料№1　SA1　土器(132)内,炭化物,T,h,弥生時代後期後半?終末期(古墳時代初頭),----,CD,PED-18728,AMS法,1945,20,1947,20,-28.81,0.22,----,古環境研究所,古環境研究所,2012,放射性炭素年代測定,58･61?62,----,宮崎県埋蔵文化財センター発掘調査報告書　第215集　木戸平第2遺跡　東九州自動車道(日向?都農間)建設に伴う埋蔵文化財発掘調査報告書7　,宮崎県埋蔵文化財センター
479,30877,45：宮崎県,本野原遺跡,宮崎市田野町字黒草甲,試料名:№1　SC-165,炭化物,T,h,縄文時代後期,----,B,IAAA-10613,AMS法,3580,30,----,----,----,----,-25,古環境研究所,加速器分析研究所,2006,土層堆積における自然科学分析,139?145,----,宮崎市文化財調査報告書(田野町文化財調査報告書　第53集)　本野原遺跡三,宮崎市教育委員会
480,31169,45：宮崎県,東畦原第1遺跡(一次調査),児湯郡新富町大字新田字下迫口,試料名:№4　A区SI-11礫群,炭化物,T,h,旧石器時代,----,A,Beta-171655,AMS法,270,40,----,----,----,----,-27.7,古環境研究所,Beta Analytic Inc.,2006,放射性炭素年代測定,102?103,----,宮崎県埋蔵文化財センター発掘調査報告書　第140集　東畦原第1遺跡(一次調査)　,宮崎県埋蔵文化財センター
481,31167,45：宮崎県,東畦原第1遺跡(一次調査),児湯郡新富町大字新田字下迫口,試料名:№2　A区SI-5礫群,炭化物,T,h,旧石器時代,----,A,Beta-171653,AMS法,200,50,----,----,----,----,-25.7,古環境研究所,Beta Analytic Inc.,2006,放射性炭素年代測定,102?103,----,宮崎県埋蔵文化財センター発掘調査報告書　第140集　東畦原第1遺跡(一次調査)　,宮崎県埋蔵文化財センター
482,31166,45：宮崎県,東畦原第1遺跡(一次調査),児湯郡新富町大字新田字下迫口,試料名:№1　A区SI-1　礫群,炭化物,T,h,旧石器時代,----,A,Beta-171652,AMS法,140,40,----,----,----,----,-27.6,古環境研究所,Beta Analytic Inc.,2006,放射性炭素年代測定,102?103,----,宮崎県埋蔵文化財センター発掘調査報告書　第140集　東畦原第1遺跡(一次調査)　,宮崎県埋蔵文化財センター
483,31379,45：宮崎県,板平遺跡,日向市大字冨高字板平他,試料名:№5　谷部,炭化物,T,h,古墳時代,----,D,Beta-224592,AMS法,960,40,----,----,----,----,-25.3,古環境研究所,Beta Analytic Inc.,2008,板平遺跡における自然科学分析,109?117,平成18年度,宮崎県埋蔵文化財センター発掘調査報告書　第176集　板平遺跡　東九州自動車道(門川?日向間)建設に伴う埋蔵文化財発掘調査報告書2,宮崎県埋蔵文化財センター
484,31381,45：宮崎県,板平遺跡,日向市大字冨高字板平他,試料名:№2　SC20深鉢と同レベル,炭化材(サカキ),T,f,縄文時代後期,----,B,PED-8327,AMS法,3325,20,----,----,-28.63,0.25,----,古環境研究所,古環境研究所,2008,板平遺跡における自然科学分析,109?117,平成19年度,宮崎県埋蔵文化財センター発掘調査報告書　第176集　板平遺跡　東九州自動車道(門川?日向間)建設に伴う埋蔵文化財発掘調査報告書2,宮崎県埋蔵文化財センター
485,31383,45：宮崎県,板平遺跡,日向市大字冨高字板平他,試料名:№4　SA10床面炭化材,炭化材(ミズキ属?),T,f,古墳時代前期,----,D,PED-8329,AMS法,1785,15,----,----,-28.65,0.25,----,古環境研究所,古環境研究所,2008,板平遺跡における自然科学分析,109?117,平成19年度,宮崎県埋蔵文化財センター発掘調査報告書　第176集　板平遺跡　東九州自動車道(門川?日向間)建設に伴う埋蔵文化財発掘調査報告書2,宮崎県埋蔵文化財センター
486,31384,45：宮崎県,板平遺跡,日向市大字冨高字板平他,試料名:№5　谷部3層最下部,炭化物,T,h,古墳時代,----,D,PED-8330,AMS法,920,15,----,----,-29.14,0.26,----,古環境研究所,古環境研究所,2008,板平遺跡における自然科学分析,109?117,平成19年度,宮崎県埋蔵文化財センター発掘調査報告書　第176集　板平遺跡　東九州自動車道(門川?日向間)建設に伴う埋蔵文化財発掘調査報告書2,宮崎県埋蔵文化財センター
487,31378,45：宮崎県,板平遺跡,日向市大字冨高字板平他,試料名:№4　SA4,炭化材(シイ属),T,f,古墳時代,----,D,Beta-224591,AMS法,1810,40,----,----,----,----,-27.4,古環境研究所,Beta Analytic Inc.,2008,板平遺跡における自然科学分析,109?117,平成18年度,宮崎県埋蔵文化財センター発掘調査報告書　第176集　板平遺跡　東九州自動車道(門川?日向間)建設に伴う埋蔵文化財発掘調査報告書2,宮崎県埋蔵文化財センター
488,31665,45：宮崎県,板平遺跡(第3･4次調査),日向市大字冨高字板平他,№13　SC50床面出土,炭化材,T,f,古代?近世,----,EFG,PED-16270,AMS法,6185,25,----,----,-27.97,0.14,----,古環境研究所,古環境研究所,2011,自然科学分析の結果,119?125,----,宮崎県埋蔵文化財センター発掘調査報告書　第199集　板平遺跡(第3･4次調査)　東九州自動車道(門川?日向間)建設に伴う埋蔵文化財発掘調査報告書3,宮崎県埋蔵文化財センター
489,31664,45：宮崎県,板平遺跡(第3･4次調査),日向市大字冨高字板平他,№12　SI1下部埋土出土,炭化材(アカガシ亜属),T,f,縄文時代早期,----,B,PED-16269,AMS法,4090,20,----,----,-27.75,0.16,----,古環境研究所,古環境研究所,2011,自然科学分析の結果,119?125,----,宮崎県埋蔵文化財センター発掘調査報告書　第199集　板平遺跡(第3･4次調査)　東九州自動車道(門川?日向間)建設に伴う埋蔵文化財発掘調査報告書3,宮崎県埋蔵文化財センター
490,31661,45：宮崎県,板平遺跡(第3･4次調査),日向市大字冨高字板平他,№2　SA1床面出土,炭化材(ツブラジイ),T,f,古墳時代,----,D,PED-16266,AMS法,1670,20,----,----,-26.99,0.14,----,古環境研究所,古環境研究所,2011,自然科学分析の結果,119?125,----,宮崎県埋蔵文化財センター発掘調査報告書　第199集　板平遺跡(第3･4次調査)　東九州自動車道(門川?日向間)建設に伴う埋蔵文化財発掘調査報告書3,宮崎県埋蔵文化財センター
491,31660,45：宮崎県,板平遺跡(第3･4次調査),日向市大字冨高字板平他,SA1(竪穴建物跡)　Code No10191-1,炭化材(クリ近似種),T,f,古墳時代中期,----,D,IAAA-81060,AMS法,1870,30,1874,28,-27.2,0.64,----,パリノ･サーヴェイ,加速器分析研究所,2011,自然科学分析の結果,25?28,----,宮崎県埋蔵文化財センター発掘調査報告書　第199集　板平遺跡(第3･4次調査)　東九州自動車道(門川?日向間)建設に伴う埋蔵文化財発掘調査報告書3,宮崎県埋蔵文化財センター
492,31374,45：宮崎県,林遺跡(第4次調査),延岡市伊形町2120-1他,試料名:№6　C3区SC7,炭化種実(炭化米),T,g,旧石器時代,----,A,136469,AMS法,650,40,----,----,----,----,-24.1,古環境研究所,古環境研究所,2008,宮崎県延岡市林遺跡における自然科学分析,173?183,----,宮崎県埋蔵文化財センター発掘調査報告書　第174集　林遺跡Ⅱ　一般国道10号延岡道路建設事業に伴う埋蔵文化財発掘調査報告書4,宮崎県埋蔵文化財センター
493,31373,45：宮崎県,林遺跡(第4次調査),延岡市伊形町2120-1他,試料名:№5　D1区SA2,炭化物,T,h,古墳時代,----,D,125539,AMS法,1710,60,----,----,----,----,-28,古環境研究所,古環境研究所,2008,宮崎県延岡市林遺跡における自然科学分析,173?183,----,宮崎県埋蔵文化財センター発掘調査報告書　第174集　林遺跡Ⅱ　一般国道10号延岡道路建設事業に伴う埋蔵文化財発掘調査報告書4,宮崎県埋蔵文化財センター
494,31370,45：宮崎県,林遺跡(第4次調査),延岡市伊形町2120-1他,試料名:№2　C4区SC1,炭化物,T,h,中世?近世,----,FG,125536,β線法,300,60,----,----,----,----,-28.7,古環境研究所,古環境研究所,2008,宮崎県延岡市林遺跡における自然科学分析,173?183,----,宮崎県埋蔵文化財センター発掘調査報告書　第174集　林遺跡Ⅱ　一般国道10号延岡道路建設事業に伴う埋蔵文化財発掘調査報告書4,宮崎県埋蔵文化財センター
495,31371,45：宮崎県,林遺跡(第4次調査),延岡市伊形町2120-1他,試料名:№3　C6区貝塚,炭化物,T,h,不明,----,不明,125537,AMS法,790,60,----,----,----,----,-28.9,古環境研究所,古環境研究所,2008,宮崎県延岡市林遺跡における自然科学分析,173?183,----,宮崎県埋蔵文化財センター発掘調査報告書　第174集　林遺跡Ⅱ　一般国道10号延岡道路建設事業に伴う埋蔵文化財発掘調査報告書4,宮崎県埋蔵文化財センター
496,31372,45：宮崎県,林遺跡(第4次調査),延岡市伊形町2120-1他,試料名:№4　D1区SA1,炭化物,T,h,古墳時代,----,D,125538,β線法,1590,60,----,----,----,----,-30.8,古環境研究所,古環境研究所,2008,宮崎県延岡市林遺跡における自然科学分析,173?183,----,宮崎県埋蔵文化財センター発掘調査報告書　第174集　林遺跡Ⅱ　一般国道10号延岡道路建設事業に伴う埋蔵文化財発掘調査報告書4,宮崎県埋蔵文化財センター
497,31369,45：宮崎県,林遺跡(第4次調査),延岡市伊形町2120-1他,試料名:№1　C4区SC2,骨,T,a,中世?近世,----,FG,125535,AMS法,160,60,----,----,----,----,-10.4,古環境研究所,古環境研究所,2008,宮崎県延岡市林遺跡における自然科学分析,173?183,----,宮崎県埋蔵文化財センター発掘調査報告書　第174集　林遺跡Ⅱ　一般国道10号延岡道路建設事業に伴う埋蔵文化財発掘調査報告書4,宮崎県埋蔵文化財センター
498,31004,45：宮崎県,柳原遺跡,児湯郡新富町大字三納代字柳原,試料№:№2　第3地点,泥炭,T,j,縄文時代中期?後期,----,B,Gak-15741?,β線法,4080,80,----,----,----,----,----,古環境研究所,学習院大学理学部年代測定室,1994,放射性炭素年代測定結果,59,----,三納代地区遺跡群　城ノ下遺跡･柳原遺跡･志戸平遺跡(二次)　鬼付女川基地周辺障害防止対策事業に伴う埋蔵文化財発掘調査報告書,宮崎県教育委員会
499,31005,45：宮崎県,柳原遺跡,児湯郡新富町大字三納代字柳原,試料№:№3　第3地点,泥炭,T,j,縄文時代中期?後期,----,B,Gak-15741?,β線法,3890,100,----,----,----,----,----,古環境研究所,学習院大学理学部年代測定室,1994,放射性炭素年代測定結果,59,----,三納代地区遺跡群　城ノ下遺跡･柳原遺跡･志戸平遺跡(二次)　鬼付女川基地周辺障害防止対策事業に伴う埋蔵文化財発掘調査報告書,宮崎県教育委員会
500,31006,45：宮崎県,柳原遺跡,児湯郡新富町大字三納代字柳原,試料№:№4　第3地点,木片,T,d,縄文時代中期?後期,----,B,Gak-15741?,β線法,6040,100,----,----,----,----,----,古環境研究所,学習院大学理学部年代測定室,1994,放射性炭素年代測定結果,59,----,三納代地区遺跡群　城ノ下遺跡･柳原遺跡･志戸平遺跡(二次)　鬼付女川基地周辺障害防止対策事業に伴う埋蔵文化財発掘調査報告書,宮崎県教育委員会
501,31003,45：宮崎県,柳原遺跡,児湯郡新富町大字三納代字柳原,試料№:№1　第2地点,泥炭,T,j,不明,----,不明,Gak-15741?,β線法,3950,80,----,----,----,----,----,古環境研究所,学習院大学理学部年代測定室,1994,放射性炭素年代測定結果,59,----,三納代地区遺跡群　城ノ下遺跡･柳原遺跡･志戸平遺跡(二次)　鬼付女川基地周辺障害防止対策事業に伴う埋蔵文化財発掘調査報告書,宮崎県教育委員会
